"HALTER_ID","ALTER","GESCHLECHT","STADTKREIS","STADTQUARTIER","RASSE1","RASSE1_MISCHLING","RASSE2","RASSE2_MISCHLING","RASSENTYP","GEBURTSJAHR_HUND","GESCHLECHT_HUND","HUNDEFARBE"
159608,"51-60","m",11,115,"Parson Russell Terrier",,,,"K",2014,"w","weiss/braun/schwarz"
158216,"31-40","w",11,115,"Malteser",,,,"K",2021,"w","weiss"
127707,"61-70","m",11,115,"Parson Jack Russell Terrier",,,,"K",2009,"w","weiss/rot"
133665,"61-70","w",11,115,"Mops",,,,"K",2015,"m","beige"
160005,"21-30","w",11,115,"Podengo Portugues",,,,"I",2019,"w","braun/weiss"
156755,"21-30","w",11,115,"Französische Bulldogge",,,,"K",2020,"w","schwarz/braun/weiss"
156751,"41-50","w",11,115,"Labrador Retriever",,,,"I",2020,"w","braun"
156525,"21-30","w",11,115,"Pudel","Mischling",,,"K",2020,"w","apricot"
81768,"71-80","m",11,115,"Dachshund",,,,"K",2008,"m","rot"
133397,"61-70","w",11,115,"Cairn Terrier",,,,"K",2016,"w","hellbraun"
89161,"51-60","m",11,115,"Mischling klein",,,,"K",2016,"w","braun/schwarz"
157877,"21-30","m",11,115,"Bulldog",,,,"I",2021,"m","weiss/schwarz"
121044,"31-40","m",11,115,"Chihuahua",,,,"K",2010,"w","braun/weiss"
159854,"31-40","w",11,115,"Labrador Retriever",,,,"I",2021,"w","blondfarben"
159061,"41-50","w",11,115,"Alaskan Malamute",,,,"I",2015,"w","grau/weiss"
81782,"61-70","w",11,115,"Mittelpudel",,,,"K",2006,"w","schwarz/weiss"
97925,"51-60","w",11,115,"Dachshund",,,,"K",2006,"w","dunkelbraun"
152224,"51-60","m",11,115,"Schäfer","Mischling",,,"I",2017,"m","beige/braun/schwarz"
156217,"11-20","w",11,115,"Australian Shepherd",,,,"I",2019,"m","blue/merle"
138664,"51-60","w",11,115,"Toy Pudel",,"Malteser",,"K",2013,"w","schwarz/weiss"
129996,"51-60","w",11,115,"Tibet Terrier",,,,"K",2013,"m","schwarz/weiss"
125656,"61-70","w",11,115,"Welsh Terrier",,,,"K",2015,"w","black/tan"
156848,"21-30","w",11,115,"Französische Bulldogge",,,,"K",2020,"m","merle"
149414,"21-30","w",11,115,"Chihuahua",,,,"K",2014,"m","black/tan"
145064,"31-40","w",11,115,"Zwergschnauzer",,,,"K",2018,"w","schwarz"
153269,"41-50","m",11,115,"English Setter","Mischling",,,"I",2019,"w","weiss"
158011,"41-50","w",11,115,"Französische Bulldogge",,,,"K",2021,"w","schwarz"
149021,"41-50","w",11,115,"Cavalier King Charles Spaniel",,,,"K",2021,"w","black/tan"
118904,"31-40","w",11,115,"Spanischer Wasserhund",,,,"I",2012,"w","weiss/braun"
114294,"31-40","w",11,115,"Shih Tzu",,"Chihuahua",,"K",2012,"w","schwarz/weiss"
146626,"31-40","w",11,115,"Mischling gross",,,,"I",2015,"w","schwarz/weiss"
155615,"51-60","m",11,115,"Labrador Retriever",,"Pudel",,"I",2020,"m","schwarz/weiss"
151662,"21-30","m",11,115,"Shiba Inu",,,,"K",2019,"w","rot"
158770,"21-30","w",11,115,"Whippet",,,,"I",2015,"w","schwarz/weiss"
119640,"51-60","m",11,115,"Labrador",,"Pudel",,"I",2019,"m","schwarz"
155758,"31-40","w",11,115,"Mischling klein",,,,"K",2019,"m","rot/braun"
126340,"51-60","w",11,115,"Sibirischer Husky",,,,"I",2013,"w","braun/weiss"
108529,"51-60","m",11,115,"Border Terrier",,,,"K",2021,"w","red grizzle"
93421,"51-60","m",11,115,"Siberian Husky",,,,"I",2014,"m","schwarz/weiss"
159116,"41-50","w",11,115,"Miniature Australian Shepherd",,,,"I",2020,"w","blue/merle"
120408,"41-50","w",11,115,"Mops",,,,"K",2014,"m","beige"
143935,"51-60","w",11,115,"Englische Bulldogge",,,,"I",2015,"w","braun/weiss"
155072,"31-40","m",11,115,"Boston Terrier",,,,"K",2018,"m","schwarz/weiss/beige"
154781,"61-70","m",11,115,"Chihuahua","Mischling",,,"K",2010,"w","beige"
128789,"41-50","m",11,115,"Jack Russel Terrier",,,,"K",2008,"m","weiss/braun"
92455,"41-50","m",11,115,"Malteser",,,,"K",2020,"w","weiss"
98321,"61-70","w",11,115,"Collie",,,,"I",2018,"m","sable/white"
89293,"51-60","m",11,115,"Chihuahua",,,,"K",2013,"m","creme"
145175,"21-30","m",11,115,"Shiba Inu",,,,"K",2013,"w","braun"
156956,"41-50","m",11,115,"Berger de Beauce",,,,"I",2012,"m","schwarz/rot"
116634,"31-40","w",11,115,"Rehpinscher",,,,"K",2007,"m","schwarz/braun"
88331,"41-50","w",11,115,"Mischling gross",,,,"I",2018,"w","braun/schwarz"
101003,"41-50","w",11,115,"Mischling klein",,,,"K",2009,"m","schwarz/beige"
147280,"31-40","w",11,115,"Mischling gross",,,,"I",2019,"m","schwarz"
113415,"51-60","w",11,115,"Mischling klein",,,,"K",2019,"m","zimt"
122868,"31-40","w",11,115,"English Cocker Spaniel",,,,"K",2012,"w","braun/weiss"
21793,"61-70","w",11,115,"Mischling klein",,,,"K",2014,"w","schwarz"
153392,"31-40","m",11,115,"Dachshund",,,,"K",2020,"w","schwarz/rot"
158912,"21-30","m",11,115,"Rhodesian Ridgeback",,,,"I",2021,"m","rot/braun"
125717,"61-70","w",11,115,"Grand anglo-français tricolore",,,,"I",2012,"w","tricolor"
157865,"31-40","m",11,115,"Malteser",,,,"K",2021,"w","weiss"
120895,"31-40","w",11,115,"Französische Bulldogge",,,,"K",2014,"w","schwarz/weiss"
98311,"61-70","w",11,115,"Sheltie",,,,"K",2009,"m","sable"
80631,"71-80","w",11,115,"Mischling gross",,,,"I",2012,"w","braun/schwarz"
159316,"21-30","m",11,115,"Bichon à poil frisé",,,,"K",2017,"w","weiss"
154108,"51-60","m",11,115,"Malteser",,,,"K",2017,"w","weiss/braun"
145236,"41-50","w",11,115,"Golden Retriever",,,,"I",2017,"w","blondfarben"
85800,"81-90","w",11,115,"Berner Sennenhund","Mischling",,,"I",2013,"w","tricolor"
123606,"41-50","w",11,115,"Bolonka Zwetna",,,,"K",2014,"m","schwarz/weiss"
123591,"51-60","w",11,115,"Islandhund",,,,"K",2009,"m","creme"
147587,"31-40","w",11,115,"Eurasier",,,,"I",2019,"m","grau/braun"
121563,"71-80","w",11,115,"Deutscher Boxer",,,,"I",2013,"w","dunkel gestromt"
119950,"41-50","m",11,115,"Französische Bulldogge",,,,"K",2021,"m","schwarz"
132933,"21-30","m",11,115,"Französische Bulldogge",,,,"K",2016,"m","rotbraun"
110012,"21-30","w",11,115,"Chihuahua",,,,"K",2013,"w","braun/grau"
153741,"31-40","m",11,115,"Siberian Husky",,"Rottweiler",,"I",2020,"m","tricolor"
151833,"21-30","w",11,115,"Bichon frisé",,,,"K",2018,"m","weiss"
150654,"21-30","w",11,115,"Mischling klein",,,,"K",2019,"m","weiss"
141537,"31-40","w",11,115,"Miniature Bull Terrier",,,,"K",2016,"w","rot"
154561,"31-40","w",11,115,"Deutscher Schäferhund",,,,"I",2020,"w","schwarz/braun"
146848,"41-50","m",11,115,"Cocker Spaniel",,"Pudel",,"K",2018,"w","apricot"
136939,"61-70","w",11,115,"Pointer",,,,"I",2011,"m","schwarz/weiss"
133665,"61-70","w",11,115,"Mops",,,,"K",2016,"m","schwarz"
159530,"21-30","w",11,115,"Chihuahua",,,,"K",2017,"w","grau"
66151,"61-70","m",11,115,"Deutscher Schäfer",,,,"I",2008,"w","schwarz/braun/weiss"
122930,"31-40","m",11,115,"Schäfer",,,,"I",2013,"w","weiss"
123024,"31-40","m",11,115,"Französische Bulldogge",,,,"K",2014,"m","schwarz"
87085,"41-50","m",11,115,"Yorkshire Terrier",,,,"K",2016,"m","brindle"
123832,"21-30","w",11,115,"Chihuahua",,,,"K",2013,"m","weiss/braun"
122951,"51-60","w",11,115,"Pinscher",,,,"K",2014,"m","schwarz/braun"
143566,"51-60","w",11,115,"Appenzeller Sennenhund","Mischling",,,"I",2017,"w","tricolor"
153286,"31-40","w",11,115,"Mittelschnauzer",,,,"I",2019,"m","schwarz"
87447,"61-70","w",11,115,"American Staffordshire Terrier","Mischling",,,"II",2008,"m","gestromt"
142609,"31-40","m",11,115,"Mischling klein",,,,"K",2017,"m","tricolor"
121746,"41-50","m",11,115,"Golden Retriever",,,,"I",2014,"m","golden"
120035,"31-40","w",11,115,"Mops",,"Pekingese",,"K",2013,"w","beige"
82901,"61-70","m",11,115,"Siberian Husky",,,,"I",2019,"w","weiss"
157264,"21-30","w",11,115,"Mischling",,,,,2020,"w","braun"
85211,"61-70","w",11,115,"Papillon",,,,"K",2009,"m","schwarz/weiss"
157363,"31-40","w",11,115,"Papillon",,,,"K",2020,"w","weiss"
147619,"21-30","w",11,115,"Französische Bulldogge",,,,"K",2019,"m","grau"
133780,"51-60","w",11,115,"Chihuahua",,,,"K",2016,"w","tricolor"
152768,"51-60","w",11,115,"Mischling klein",,,,"K",2013,"w","braun"
154906,"31-40","m",11,115,"Alpenländische Dachsbracke",,,,"K",2020,"w","hirschrot"
159864,"41-50","w",11,115,"American Akita",,,,"I",2021,"w","grau/braun"
87447,"61-70","w",11,115,"Französische Bulldogge",,,,"K",2017,"m","fawn"
122416,"41-50","w",11,115,"Französische Bulldogge",,,,"K",2014,"w","braun"
151920,"61-70","w",11,115,"Yorkshire Terrier","Mischling",,,"K",2009,"w","beige/braun"
86971,"61-70","w",11,115,"Lagotto Romagnolo",,,,"I",2019,"m","braun schimmel"
114564,"31-40","w",11,115,"Mops",,,,"K",2008,"m","schwarz"
131111,"31-40","w",11,115,"Mischling gross",,,,"I",2012,"w","braun/schwarz"
80761,"71-80","m",11,115,"Appenzeller Sennenhund",,,,"I",2008,"m","tricolor"
134656,"41-50","w",11,115,"Pudel",,"Shih Tzu",,"K",2016,"m","schwarz/weiss"
110140,"31-40","w",11,115,"Zwergrauhaardackel",,,,"K",2013,"m","braun"
81782,"61-70","w",11,115,"Yorkshire Terrier",,,,"K",2006,"w","blue/tan"
121931,"21-30","w",11,115,"Französische Bulldogge",,,,"K",2013,"w","brindle"
127981,"81-90","w",11,115,"Jack Russel Terrier",,,,"K",2011,"m","tricolor"
147262,"21-30","w",11,115,"Lagotto Romagnolo",,,,"I",2019,"w","braun"
158876,"21-30","w",11,115,"Saluki",,"Bracke",,"I",2018,"w","tricolor"
